flight_id,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,ticket_no,flight_id,fare_conditions,amount,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,5432079221,36094,business,99800.00,ticket_no,flight_id,boarding_no,seat_no,aircraft_code,model,range
136351,PG0252,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-26T10:13:00Z,2017-02-26T11:53:00Z,5435172678   ,136351,Economy,12200.00,,,,,,,,,,,,,,5435172678   ,136351,35,6B,733,Boeing 737-300,4200
136366,PG0252,2017-01-11T10:05:00Z,2017-01-11T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-11T10:08:00Z,2017-01-11T11:47:00Z,5435171389   ,136366,Economy,12200.00,,,,,,,,,,,,,,5435171389   ,136366,75,6B,733,Boeing 737-300,4200
136202,PG0252,2017-01-05T10:05:00Z,2017-01-05T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-05T10:07:00Z,2017-01-05T11:49:00Z,5435171207   ,136202,Economy,12200.00,,,,,,,,,,,,,,5435171207   ,136202,74,6B,733,Boeing 737-300,4200
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,5435171497   ,136172,Economy,12200.00,,,,,,,,,,,,,,5435171497   ,136172,99,6B,733,Boeing 737-300,4200
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,5432362777   ,136181,Economy,12200.00,,,,,,,,,,,,,,5432362777   ,136181,26,6B,733,Boeing 737-300,4200
136486,PG0252,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,5432362783   ,136486,Economy,12200.00,,,,,,,,,,,,,,5432362783   ,136486,28,6B,733,Boeing 737-300,4200
136266,PG0252,2017-02-27T10:05:00Z,2017-02-27T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-27T10:08:00Z,2017-02-27T11:48:00Z,5432334078   ,136266,Economy,12200.00,,,,,,,,,,,,,,5432334078   ,136266,37,6B,733,Boeing 737-300,4200
136458,PG0252,2017-01-02T10:05:00Z,2017-01-02T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-02T10:07:00Z,2017-01-02T11:46:00Z,5432349443   ,136458,Economy,12200.00,,,,,,,,,,,,,,5432349443   ,136458,76,6B,733,Boeing 737-300,4200
136119,PG0252,2017-01-03T10:05:00Z,2017-01-03T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-03T10:08:00Z,2017-01-03T11:49:00Z,5432349684   ,136119,Economy,12200.00,,,,,,,,,,,,,,5432349684   ,136119,35,6B,733,Boeing 737-300,4200
136316,PG0252,2017-01-12T10:05:00Z,2017-01-12T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-12T10:07:00Z,2017-01-12T11:47:00Z,5432350106   ,136316,Economy,12200.00,,,,,,,,,,,,,,5432350106   ,136316,125,6B,733,Boeing 737-300,4200
136389,PG0252,2017-01-18T10:05:00Z,2017-01-18T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-18T10:10:00Z,2017-01-18T11:50:00Z,5432350126   ,136389,Economy,12200.00,,,,,,,,,,,,,,5432350126   ,136389,42,6B,733,Boeing 737-300,4200
136463,PG0252,2017-01-20T10:05:00Z,2017-01-20T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-20T10:06:00Z,2017-01-20T11:45:00Z,5432350287   ,136463,Economy,12200.00,,,,,,,,,,,,,,5432350287   ,136463,62,6B,733,Boeing 737-300,4200
136131,PG0252,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,5432350677   ,136131,Economy,12200.00,,,,,,,,,,,,,,5432350677   ,136131,25,6B,733,Boeing 737-300,4200
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,5432350871   ,136178,Economy,12200.00,,,,,,,,,,,,,,5432350871   ,136178,45,6B,733,Boeing 737-300,4200
136268,PG0252,2017-02-16T10:05:00Z,2017-02-16T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-16T10:08:00Z,2017-02-16T11:49:00Z,5432351752   ,136268,Economy,12200.00,,,,,,,,,,,,,,5432351752   ,136268,2,6B,733,Boeing 737-300,4200
136320,PG0252,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,5432351775   ,136320,Economy,12200.00,,,,,,,,,,,,,,5432351775   ,136320,89,6B,733,Boeing 737-300,4200
136132,PG0252,2017-02-15T10:05:00Z,2017-02-15T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-15T10:09:00Z,2017-02-15T11:48:00Z,5432351711   ,136132,Economy,12200.00,,,,,,,,,,,,,,5432351711   ,136132,61,6B,733,Boeing 737-300,4200
136403,PG0252,2017-02-20T10:05:00Z,2017-02-20T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-20T10:06:00Z,2017-02-20T11:46:00Z,5432351915   ,136403,Economy,12200.00,,,,,,,,,,,,,,5432351915   ,136403,65,6B,733,Boeing 737-300,4200
136439,PG0252,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,5432352248   ,136439,Economy,12200.00,,,,,,,,,,,,,,5432352248   ,136439,43,6B,733,Boeing 737-300,4200
136441,PG0252,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,5434147562   ,136441,Economy,12200.00,,,,,,,,,,,,,,5434147562   ,136441,6,6B,733,Boeing 737-300,4200
136360,PG0252,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,5434147585   ,136360,Economy,12200.00,,,,,,,,,,,,,,5434147585   ,136360,45,6B,733,Boeing 737-300,4200
136204,PG0252,2017-02-23T10:05:00Z,2017-02-23T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-23T10:06:00Z,2017-02-23T11:46:00Z,5434147802   ,136204,Economy,12200.00,,,,,,,,,,,,,,5434147802   ,136204,17,6B,733,Boeing 737-300,4200
136215,PG0252,2017-02-28T10:05:00Z,2017-02-28T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-28T10:09:00Z,2017-02-28T11:49:00Z,5432362872   ,136215,Economy,12200.00,,,,,,,,,,,,,,5432362872   ,136215,78,6B,733,Boeing 737-300,4200
136122,PG0252,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-08T10:08:00Z,2017-01-08T11:48:00Z,5435171287   ,136122,Economy,12200.00,,,,,,,,,,,,,,5435171287   ,136122,37,6B,733,Boeing 737-300,4200
136275,PG0252,2017-01-13T10:05:00Z,2017-01-13T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-13T10:08:00Z,2017-01-13T11:46:00Z,5435171437   ,136275,Economy,12200.00,,,,,,,,,,,,,,5435171437   ,136275,85,6B,733,Boeing 737-300,4200
136452,PG0252,2017-02-17T10:05:00Z,2017-02-17T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-17T10:08:00Z,2017-02-17T11:48:00Z,5432333925   ,136452,Economy,12200.00,,,,,,,,,,,,,,5432333925   ,136452,60,6B,733,Boeing 737-300,4200
136264,PG0252,2017-02-18T10:05:00Z,2017-02-18T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-18T10:07:00Z,2017-02-18T11:47:00Z,5432333919   ,136264,Economy,12200.00,,,,,,,,,,,,,,5432333919   ,136264,6,6B,733,Boeing 737-300,4200
136250,PG0252,2017-02-08T10:05:00Z,2017-02-08T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-08T10:06:00Z,2017-02-08T11:47:00Z,5435172162   ,136250,Economy,12200.00,,,,,,,,,,,,,,5435172162   ,136250,13,6B,733,Boeing 737-300,4200
136348,PG0252,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,5435172215   ,136348,Economy,12200.00,,,,,,,,,,,,,,5435172215   ,136348,65,6B,733,Boeing 737-300,4200
136202,PG0252,2017-01-05T10:05:00Z,2017-01-05T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-05T10:07:00Z,2017-01-05T11:49:00Z,5434147217   ,136202,Economy,12200.00,,,,,,,,,,,,,,5434147217   ,136202,71,6C,733,Boeing 737-300,4200
136439,PG0252,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,5432333992   ,136439,Economy,12200.00,,,,,,,,,,,,,,5432333992   ,136439,89,6C,733,Boeing 737-300,4200
136485,PG0252,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,5434147481   ,136485,Economy,12200.00,,,,,,,,,,,,,,5434147481   ,136485,94,6C,733,Boeing 737-300,4200
136403,PG0252,2017-02-20T10:05:00Z,2017-02-20T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-20T10:06:00Z,2017-02-20T11:46:00Z,5434147765   ,136403,Economy,12200.00,,,,,,,,,,,,,,5434147765   ,136403,64,6C,733,Boeing 737-300,4200
136471,PG0252,2017-01-17T10:05:00Z,2017-01-17T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-17T10:11:00Z,2017-01-17T11:51:00Z,5432350343   ,136471,Economy,12200.00,,,,,,,,,,,,,,5432350343   ,136471,108,6C,733,Boeing 737-300,4200
136389,PG0252,2017-01-18T10:05:00Z,2017-01-18T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-18T10:10:00Z,2017-01-18T11:50:00Z,5432350460   ,136389,Economy,12200.00,,,,,,,,,,,,,,5432350460   ,136389,43,6C,733,Boeing 737-300,4200
136360,PG0252,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,5432351212   ,136360,Economy,12200.00,,,,,,,,,,,,,,5432351212   ,136360,38,6C,733,Boeing 737-300,4200
136452,PG0252,2017-02-17T10:05:00Z,2017-02-17T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-17T10:08:00Z,2017-02-17T11:48:00Z,5432351792   ,136452,Economy,12200.00,,,,,,,,,,,,,,5432351792   ,136452,61,6C,733,Boeing 737-300,4200
136249,PG0252,2017-02-14T10:05:00Z,2017-02-14T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-14T10:08:00Z,2017-02-14T11:46:00Z,5432351714   ,136249,Economy,12200.00,,,,,,,,,,,,,,5432351714   ,136249,44,6C,733,Boeing 737-300,4200
136264,PG0252,2017-02-18T10:05:00Z,2017-02-18T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-18T10:07:00Z,2017-02-18T11:47:00Z,5432351869   ,136264,Economy,12200.00,,,,,,,,,,,,,,5432351869   ,136264,40,6C,733,Boeing 737-300,4200
136165,PG0252,2017-02-22T10:05:00Z,2017-02-22T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-22T10:11:00Z,2017-02-22T11:52:00Z,5432352133   ,136165,Economy,12200.00,,,,,,,,,,,,,,5432352133   ,136165,99,6C,733,Boeing 737-300,4200
136458,PG0252,2017-01-02T10:05:00Z,2017-01-02T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-02T10:07:00Z,2017-01-02T11:46:00Z,5432349496   ,136458,Economy,12200.00,,,,,,,,,,,,,,5432349496   ,136458,104,6C,733,Boeing 737-300,4200
136345,PG0252,2017-01-24T10:05:00Z,2017-01-24T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-24T13:32:00Z,2017-01-24T15:12:00Z,5432350545   ,136345,Economy,12200.00,,,,,,,,,,,,,,5432350545   ,136345,67,6C,733,Boeing 737-300,4200
136348,PG0252,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,5432351348   ,136348,Economy,12200.00,,,,,,,,,,,,,,5432351348   ,136348,86,6C,733,Boeing 737-300,4200
136146,PG0252,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,5432351366   ,136146,Economy,12200.00,,,,,,,,,,,,,,5432351366   ,136146,12,6C,733,Boeing 737-300,4200
136320,PG0252,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,5432351793   ,136320,Economy,12200.00,,,,,,,,,,,,,,5432351793   ,136320,99,6C,733,Boeing 737-300,4200
136464,PG0252,2017-01-09T10:05:00Z,2017-01-09T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-09T10:07:00Z,2017-01-09T11:47:00Z,5432052106   ,136464,Economy,12200.00,,,,,,,,,,,,,,5432052106   ,136464,15,6C,733,Boeing 737-300,4200
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,5434147339   ,136172,Economy,12200.00,,,,,,,,,,,,,,5434147339   ,136172,29,6C,733,Boeing 737-300,4200
136293,PG0252,2017-01-23T10:05:00Z,2017-01-23T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-23T10:09:00Z,2017-01-23T11:48:00Z,5434147437   ,136293,Economy,12200.00,,,,,,,,,,,,,,5434147437   ,136293,50,6C,733,Boeing 737-300,4200
136130,PG0252,2017-02-13T10:05:00Z,2017-02-13T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-13T10:07:00Z,2017-02-13T11:46:00Z,5434147686   ,136130,Economy,12200.00,,,,,,,,,,,,,,5434147686   ,136130,30,6C,733,Boeing 737-300,4200
136120,PG0252,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-24T10:07:00Z,2017-02-24T11:46:00Z,5434147816   ,136120,Economy,12200.00,,,,,,,,,,,,,,5434147816   ,136120,34,6C,733,Boeing 737-300,4200
136204,PG0252,2017-02-23T10:05:00Z,2017-02-23T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-23T10:06:00Z,2017-02-23T11:46:00Z,5434147800   ,136204,Economy,12200.00,,,,,,,,,,,,,,5434147800   ,136204,100,6C,733,Boeing 737-300,4200
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,5432362715   ,136282,Economy,12200.00,,,,,,,,,,,,,,5432362715   ,136282,37,6C,733,Boeing 737-300,4200
136209,PG0252,2017-01-06T10:05:00Z,2017-01-06T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-06T10:09:00Z,2017-01-06T11:49:00Z,5435171228   ,136209,Economy,12200.00,,,,,,,,,,,,,,5435171228   ,136209,89,6C,733,Boeing 737-300,4200
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,5435171928   ,136181,Economy,12200.00,,,,,,,,,,,,,,5435171928   ,136181,50,6C,733,Boeing 737-300,4200
136119,PG0252,2017-01-03T10:05:00Z,2017-01-03T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-03T10:08:00Z,2017-01-03T11:49:00Z,5435171144   ,136119,Economy,12200.00,,,,,,,,,,,,,,5435171144   ,136119,26,6C,733,Boeing 737-300,4200
136486,PG0252,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,5432333682   ,136486,Economy,12200.00,,,,,,,,,,,,,,5432333682   ,136486,16,6C,733,Boeing 737-300,4200
136268,PG0252,2017-02-16T10:05:00Z,2017-02-16T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-16T10:08:00Z,2017-02-16T11:49:00Z,5432333892   ,136268,Economy,12200.00,,,,,,,,,,,,,,5432333892   ,136268,65,6C,733,Boeing 737-300,4200
136366,PG0252,2017-01-11T10:05:00Z,2017-01-11T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-11T10:08:00Z,2017-01-11T11:47:00Z,5435171378   ,136366,Economy,12200.00,,,,,,,,,,,,,,5435171378   ,136366,29,6C,733,Boeing 737-300,4200
136310,PG0252,2017-01-22T10:05:00Z,2017-01-22T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-22T10:07:00Z,2017-01-22T11:47:00Z,5435171688   ,136310,Economy,12200.00,,,,,,,,,,,,,,5435171688   ,136310,22,6C,733,Boeing 737-300,4200
136383,PG0252,2017-01-25T10:05:00Z,2017-01-25T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-25T10:09:00Z,2017-01-25T11:51:00Z,5435171766   ,136383,Economy,12200.00,,,,,,,,,,,,,,5435171766   ,136383,66,6C,733,Boeing 737-300,4200
136122,PG0252,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-08T10:08:00Z,2017-01-08T11:48:00Z,5432333446   ,136122,Economy,12200.00,,,,,,,,,,,,,,5432333446   ,136122,38,6C,733,Boeing 737-300,4200
136226,PG0252,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,5432333607   ,136226,Economy,12200.00,,,,,,,,,,,,,,5432333607   ,136226,73,6C,733,Boeing 737-300,4200
136164,PG0252,2017-01-07T10:05:00Z,2017-01-07T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-07T10:07:00Z,2017-01-07T11:46:00Z,5432349774   ,136164,Economy,12200.00,,,,,,,,,,,,,,5432349774   ,136164,95,6C,733,Boeing 737-300,4200
136423,PG0252,2017-01-10T10:05:00Z,2017-01-10T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-10T10:12:00Z,2017-01-10T11:52:00Z,5432349889   ,136423,Economy,12200.00,,,,,,,,,,,,,,5432349889   ,136423,91,6C,733,Boeing 737-300,4200
136387,PG0252,2017-01-19T10:05:00Z,2017-01-19T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-19T10:08:00Z,2017-01-19T11:47:00Z,5432350442   ,136387,Economy,12200.00,,,,,,,,,,,,,,5432350442   ,136387,44,6C,733,Boeing 737-300,4200
136131,PG0252,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,5432350885   ,136131,Economy,12200.00,,,,,,,,,,,,,,5432350885   ,136131,27,6C,733,Boeing 737-300,4200
136132,PG0252,2017-02-15T10:05:00Z,2017-02-15T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-15T10:09:00Z,2017-02-15T11:48:00Z,5432351526   ,136132,Economy,12200.00,,,,,,,,,,,,,,5432351526   ,136132,60,6C,733,Boeing 737-300,4200
136316,PG0252,2017-01-12T10:05:00Z,2017-01-12T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-12T10:07:00Z,2017-01-12T11:47:00Z,5432333498   ,136316,Economy,12200.00,,,,,,,,,,,,,,5432333498   ,136316,87,6C,733,Boeing 737-300,4200
136411,PG0252,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,5432333728   ,136411,Economy,12200.00,,,,,,,,,,,,,,5432333728   ,136411,51,6C,733,Boeing 737-300,4200
136269,PG0252,2017-02-11T10:05:00Z,2017-02-11T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-11T10:13:00Z,2017-02-11T11:53:00Z,5432333803   ,136269,Economy,12200.00,,,,,,,,,,,,,,5432333803   ,136269,44,6C,733,Boeing 737-300,4200
136159,PG0252,2017-01-04T10:05:00Z,2017-01-04T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-04T10:07:00Z,2017-01-04T11:45:00Z,5432349509   ,136159,Economy,12200.00,,,,,,,,,,,,,,5432349509   ,136159,88,6C,733,Boeing 737-300,4200
136275,PG0252,2017-01-13T10:05:00Z,2017-01-13T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-13T10:08:00Z,2017-01-13T11:46:00Z,5432349964   ,136275,Economy,12200.00,,,,,,,,,,,,,,5432349964   ,136275,86,6C,733,Boeing 737-300,4200
136436,PG0252,2017-01-26T10:05:00Z,2017-01-26T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-26T10:08:00Z,2017-01-26T11:47:00Z,5432350638   ,136436,Economy,12200.00,,,,,,,,,,,,,,5432350638   ,136436,38,6C,733,Boeing 737-300,4200
136441,PG0252,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,5432351164   ,136441,Economy,12200.00,,,,,,,,,,,,,,5432351164   ,136441,8,6C,733,Boeing 737-300,4200
136266,PG0252,2017-02-27T10:05:00Z,2017-02-27T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-27T10:08:00Z,2017-02-27T11:48:00Z,5432352034   ,136266,Economy,12200.00,,,,,,,,,,,,,,5432352034   ,136266,107,6C,733,Boeing 737-300,4200
136215,PG0252,2017-02-28T10:05:00Z,2017-02-28T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-28T10:09:00Z,2017-02-28T11:49:00Z,5432352244   ,136215,Economy,12200.00,,,,,,,,,,,,,,5432352244   ,136215,88,6C,733,Boeing 737-300,4200
136420,PG0252,2017-01-01T10:05:00Z,2017-01-01T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-01T10:09:00Z,2017-01-01T11:47:00Z,5435171112   ,136420,Economy,12200.00,,,,,,,,,,,,,,5435171112   ,136420,46,6C,733,Boeing 737-300,4200
136122,PG0252,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-08T10:08:00Z,2017-01-08T11:48:00Z,5432333431   ,136122,Economy,12200.00,,,,,,,,,,,,,,5432333431   ,136122,43,6D,733,Boeing 737-300,4200
136270,PG0252,2017-02-12T10:05:00Z,2017-02-12T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-12T10:12:00Z,2017-02-12T11:51:00Z,5434147673   ,136270,Economy,12200.00,,,,,,,,,,,,,,5434147673   ,136270,20,6D,733,Boeing 737-300,4200
136389,PG0252,2017-01-18T10:05:00Z,2017-01-18T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-18T10:10:00Z,2017-01-18T11:50:00Z,5432350395   ,136389,Economy,12200.00,,,,,,,,,,,,,,5432350395   ,136389,45,6D,733,Boeing 737-300,4200
136485,PG0252,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,5432350902   ,136485,Economy,12200.00,,,,,,,,,,,,,,5432350902   ,136485,51,6D,733,Boeing 737-300,4200
136360,PG0252,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,5432351315   ,136360,Economy,12200.00,,,,,,,,,,,,,,5432351315   ,136360,42,6D,733,Boeing 737-300,4200
136269,PG0252,2017-02-11T10:05:00Z,2017-02-11T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-11T10:13:00Z,2017-02-11T11:53:00Z,5432351390   ,136269,Economy,12200.00,,,,,,,,,,,,,,5432351390   ,136269,41,6D,733,Boeing 737-300,4200
136284,PG0252,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,5432351422   ,136284,Economy,12200.00,,,,,,,,,,,,,,5432351422   ,136284,48,6D,733,Boeing 737-300,4200
136479,PG0252,2017-02-21T10:05:00Z,2017-02-21T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-21T10:08:00Z,2017-02-21T11:47:00Z,5432351925   ,136479,Economy,12200.00,,,,,,,,,,,,,,5432351925   ,136479,89,6D,733,Boeing 737-300,4200
136215,PG0252,2017-02-28T10:05:00Z,2017-02-28T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-28T10:09:00Z,2017-02-28T11:49:00Z,5432352377   ,136215,Economy,12200.00,,,,,,,,,,,,,,5432352377   ,136215,85,6D,733,Boeing 737-300,4200
136464,PG0252,2017-01-09T10:05:00Z,2017-01-09T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-09T10:07:00Z,2017-01-09T11:47:00Z,5435171323   ,136464,Economy,12200.00,,,,,,,,,,,,,,5435171323   ,136464,43,6D,733,Boeing 737-300,4200
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,5435171528   ,136282,Economy,12200.00,,,,,,,,,,,,,,5435171528   ,136282,38,6D,733,Boeing 737-300,4200
136420,PG0252,2017-01-01T10:05:00Z,2017-01-01T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-01T10:09:00Z,2017-01-01T11:47:00Z,5432362664   ,136420,Economy,12200.00,,,,,,,,,,,,,,5432362664   ,136420,45,6D,733,Boeing 737-300,4200
136119,PG0252,2017-01-03T10:05:00Z,2017-01-03T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-03T10:08:00Z,2017-01-03T11:49:00Z,5432333404   ,136119,Economy,12200.00,,,,,,,,,,,,,,5432333404   ,136119,42,6D,733,Boeing 737-300,4200
136164,PG0252,2017-01-07T10:05:00Z,2017-01-07T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-07T10:07:00Z,2017-01-07T11:46:00Z,5432333400   ,136164,Economy,12200.00,,,,,,,,,,,,,,5432333400   ,136164,65,6D,733,Boeing 737-300,4200
136383,PG0252,2017-01-25T10:05:00Z,2017-01-25T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-25T10:09:00Z,2017-01-25T11:51:00Z,5432333575   ,136383,Economy,12200.00,,,,,,,,,,,,,,5432333575   ,136383,60,6D,733,Boeing 737-300,4200
136316,PG0252,2017-01-12T10:05:00Z,2017-01-12T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-12T10:07:00Z,2017-01-12T11:47:00Z,5435171400   ,136316,Economy,12200.00,,,,,,,,,,,,,,5435171400   ,136316,126,6D,733,Boeing 737-300,4200
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,5435171504   ,136172,Economy,12200.00,,,,,,,,,,,,,,5435171504   ,136172,92,6D,733,Boeing 737-300,4200
136345,PG0252,2017-01-24T10:05:00Z,2017-01-24T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-24T13:32:00Z,2017-01-24T15:12:00Z,5435171737   ,136345,Economy,12200.00,,,,,,,,,,,,,,5435171737   ,136345,60,6D,733,Boeing 737-300,4200
