,Restaurant_id,Cuisine Style,Price Range,Number of Reviews
5201,id_4346,"['Italian', 'Pizza', 'European']",$$ - $$$,77
5562,id_1338,"['Cafe', 'Deli']",,6
5592,id_4724,"['Italian', 'Pizza', 'Mediterranean']",$,24
5264,id_6426,"['Bar', 'Pizza', 'Pub']",$$ - $$$,42
5269,id_404,"['European', 'Central European', 'Vegetarian Friendly']",$$ - $$$,221
5258,id_4375,"['Fast Food', 'Vegetarian Friendly']",$,55
5261,id_1348,"['German', 'Bar', 'Deli']",$$ - $$$,44
5349,id_553,"['Vegetarian Friendly', 'Vegan Options']",$$ - $$$,46
5265,id_109,"['Italian', 'Seafood', 'Mediterranean']",$$$$,952
5341,id_1003,"['French', 'Cafe', 'European']",$$ - $$$,29
5358,id_160,"['Mediterranean', 'European', 'Spanish']",$$$$,978
5362,id_11402,"['Bar', 'Grill', 'Pub']",$$ - $$$,21
5402,id_289,"['German', 'Bar', 'European']",$$ - $$$,208
5080,id_121,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",$,429
5360,id_4284,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,160
5381,id_4068,"['Chinese', 'Fast Food']",,1
5389,id_1455,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",$$ - $$$,157
5428,id_2069,"['German', 'Bar', 'International']",$$ - $$$,8
5425,id_1536,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,251
5465,id_801,"['European', 'Vegetarian Friendly', 'Vegan Options']",$,57
5448,id_8452,"['Mediterranean', 'Spanish']",$,24
5462,id_4948,,$$ - $$$,29
5517,id_5121,"['Indian', 'Asian', 'Balti']",$,414
5046,id_2850,,,
5513,id_1090,"['Cafe', 'European', 'Portuguese']",$,57
5496,id_9123,,,5
5532,id_5352,['Pub'],,3
5237,id_1303,"['Italian', 'Pizza']",$$ - $$$,12
5432,id_632,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,469
5571,id_548,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,96
5521,id_1555,"['Chinese', 'Vegetarian Friendly']",$$ - $$$,17
5494,id_7418,"['Quick Bites', 'Bar', 'British']",$,138
5607,id_1950,,,1
5123,id_4905,,,
5750,id_4706,"['International', 'European', 'Vegetarian Friendly']",$$ - $$$,21
5796,id_4706,"['Italian', 'Bar', 'Cafe']",$,35
5826,id_4529,"['German', 'Central European', 'Vegetarian Friendly']",$$ - $$$,63
5844,id_4636,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,36
5950,id_153,"['Italian', 'Bar', 'Pizza']",$$ - $$$,516
5909,id_9739,"['American', 'Bar', 'Pub']",$$ - $$$,20
5813,id_5801,['Cafe'],,1
5869,id_1322,,$$ - $$$,49
5340,id_5628,['Pub'],$$ - $$$,65
5471,id_679,"['Irish', 'European', 'Gluten Free Options']",$$ - $$$,107
5518,id_2248,"['Italian', 'Mediterranean', 'Vegetarian Friendly']",$$ - $$$,294
5450,id_584,,,9
5477,id_7846,['Spanish'],$,9
5514,id_1138,"['Seafood', 'Mediterranean', 'European']",$$ - $$$,227
5474,id_512,"['Cafe', 'European', 'Scandinavian']",$$ - $$$,117
5463,id_3625,"['Italian', 'European']",$$ - $$$,13
5439,id_10693,"['Bar', 'Pub', 'Gastropub']",$$ - $$$,16
5534,id_13587,"['Indian', 'Vegetarian Friendly']",$$ - $$$,45
5520,id_1571,['Greek'],$$ - $$$,44
5479,id_3702,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$,255
5475,id_1076,"['Mediterranean', 'European', 'Portuguese']",$,108
5467,id_15347,['Mexican'],,6
5418,id_318,"['Bar', 'Cafe', 'Wine Bar']",$$ - $$$,156
5510,id_5804,,,
5742,id_4929,,,6
5060,id_5713,,,
5283,id_1691,"['Italian', 'French', 'Contemporary']",$$ - $$$,150
5961,id_2884,,,1
5263,id_4778,['Spanish'],$$ - $$$,12
5538,id_971,"['Caribbean', 'Asian', 'Jamaican']",$$ - $$$,276
5527,id_8489,"['Barbecue', 'Armenian']",$$ - $$$,87
5215,id_70,"['French', 'European', 'Vegetarian Friendly']",$$$$,217
5831,id_5810,,,
5304,id_8450,['Cafe'],$$ - $$$,13
5278,id_11137,,,
5493,id_8621,"['Chinese', 'Japanese', 'Asian']",$$ - $$$,112
5301,id_1172,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,992
5375,id_137,"['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",$$ - $$$,89
5314,id_15941,['Chinese'],$,11
5400,id_1084,"['European', 'Portuguese']",$$ - $$$,213
5257,id_2529,"['Quick Bites', 'Fast Food']",$,3
5369,id_1140,"['Mediterranean', 'Turkish', 'Middle Eastern']",$,47
5421,id_1002,"['Italian', 'Mediterranean', 'Romana']",$,1003
5451,id_309,"['Italian', 'Pizza', 'European']",$$ - $$$,554
5143,id_3249,"['Italian', 'Fast Food', 'Soups']",$,45
5566,id_1063,['Steakhouse'],$$$$,2
5551,id_1238,['Italian'],$$ - $$$,25
5434,id_3980,,$,10
5506,id_10123,"['Quick Bites', 'Fast Food', 'International']",$,53
5591,id_6417,"['Latin', 'Central American']",$$ - $$$,44
5531,id_15045,"['Moroccan', 'Mediterranean', 'Vegetarian Friendly']",$,16
5665,id_624,"['Bakeries', 'European', 'Swedish']",$$ - $$$,42
5620,id_249,"['Steakhouse', 'Austrian', 'Gastropub']",$$ - $$$,258
5480,id_3215,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,57
5643,id_1310,"['Italian', 'Mediterranean', 'European']",$$ - $$$,29
5635,id_279,"['Steakhouse', 'Barbecue', 'European']",$$ - $$$,72
5684,id_1471,"['Dutch', 'Bar', 'International']",$$ - $$$,72
5696,id_1996,['American'],,24
5647,id_423,"['Bar', 'Mediterranean', 'European']",$$ - $$$,602
5136,id_12899,,,
5625,id_2929,"['Austrian', 'European', 'Vegetarian Friendly']",$$ - $$$,24
5707,id_2975,"['Bar', 'Pub']",$,39
5610,id_4329,"['American', 'Steakhouse', 'Barbecue']",$$ - $$$,135
5719,id_3217,"['Seafood', 'Fast Food']",$$ - $$$,93
5763,id_259,"['Seafood', 'European', 'Portuguese']",$$ - $$$,114
5702,id_10259,,$,13
5597,id_122,"['Polish', 'Eastern European', 'Central European']",$$ - $$$,203
5674,id_3338,"['Mediterranean', 'Spanish', 'Pub']",$$ - $$$,43
5694,id_6025,"['Italian', 'Mediterranean']",$$ - $$$,20
5744,id_4100,['Turkish'],,5
5681,id_2216,"['European', 'Czech']",,9
5713,id_482,"['Quick Bites', 'Polish', 'Cafe']",$,69
5683,id_4236,"['French', 'Bar', 'Cafe']",$$ - $$$,555
5619,id_873,"['European', 'Vegetarian Friendly']",$$$$,51
5798,id_2578,['Cafe'],$$ - $$$,13
5579,id_9302,['Pizza'],$,6
5819,id_2997,"['Mediterranean', 'Spanish']",$$ - $$$,31
5766,id_1367,"['Italian', 'Healthy', 'Vegetarian Friendly']",$$ - $$$,108
5817,id_1400,"['European', 'Czech']",$,15
5781,id_2440,"['Mediterranean', 'Spanish', 'Gluten Free Options']",$$ - $$$,60
5708,id_12577,['French'],,1
5733,id_958,,$$ - $$$,28
5837,id_2328,,,1
5699,id_891,"['Italian', 'Mediterranean', 'European']",$$ - $$$,232
5650,id_3347,['Ecuadorean'],$,27
5927,id_1533,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",$,18
5743,id_816,"['Healthy', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,20
5815,id_2983,,,105
5921,id_6200,['Fast Food'],,8
5986,id_1732,,,3
5755,id_3305,"['Mediterranean', 'European', 'Portuguese']",$,9
5835,id_344,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,294
5286,id_1670,,,
5211,id_12339,,,
5308,id_5014,,,
5293,id_4657,,,
5356,id_966,,,
5560,id_2025,"['Mexican', 'Latin', 'Spanish']",$,38
5281,id_4178,,,
5552,id_249,"['Cafe', 'European', 'Central European']",$$ - $$$,120
5422,id_341,,,
5440,id_3415,"['Italian', 'Seafood', 'Gluten Free Options']",$$ - $$$,25
5270,id_3586,,,
5938,id_137,"['Mediterranean', 'European', 'Portuguese']",$$ - $$$,491
5573,id_2853,"['Italian', 'Pizza', 'Fast Food']",$,166
5511,id_5046,['Cafe'],$,52
5530,id_1563,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$,33
5923,id_1640,['Italian'],,6
5464,id_12314,"['Quick Bites', 'European', 'Portuguese']",$$ - $$$,71
5501,id_7248,['French'],$,64
5971,id_540,"['American', 'Bar', 'Pub']",$$ - $$$,472
5469,id_801,"['Chinese', 'Japanese', 'Sushi']",$,100
5934,id_1027,"['Quick Bites', 'Pizza', 'Fast Food']",$,24
5967,id_12187,,$,9
5382,id_1117,,,
5414,id_1285,,,
5574,id_948,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,170
5860,id_6612,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,16
5677,id_4500,,,
5762,id_3943,,,
5660,id_1020,['Catalan'],$$ - $$$,173
5875,id_2357,,,2
5666,id_5011,"['Bar', 'British', 'Pub']",$$ - $$$,47
5703,id_2629,"['Dutch', 'European']",,2
5825,id_2195,['American'],,1
5748,id_157,"['French', 'European', 'Vegetarian Friendly']",$$$$,314
5500,id_331,"['European', 'Slovenian']",,5
5794,id_3732,"['Italian', 'Pizza', 'Vegetarian Friendly']",$,138
5758,id_9733,['French'],,23
5768,id_1572,"['French', 'Cafe']",,11
5333,id_5323,,,
5701,id_2453,"['Italian', 'Pizza', 'Fast Food']",$,161
5711,id_2580,"['Quick Bites', 'Japanese', 'Fast Food']",$,184
5484,id_247,"['Quick Bites', 'American', 'Fast Food']",$$ - $$$,938
5839,id_5985,"['European', 'Croatian']",$$ - $$$,13
5876,id_740,"['Bar', 'Pub']",$$ - $$$,41
5827,id_2524,"['French', 'European']",$$ - $$$,31
5548,id_3300,['Spanish'],,12
5546,id_5895,"['Greek', 'Healthy']",$,16
5872,id_671,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,370
5330,id_654,,,
5916,id_4568,['Turkish'],$,6
5871,id_8273,"['Cafe', 'British']",$,15
5891,id_13886,,,5
5931,id_52,"['European', 'Swedish', 'Scandinavian']",$$$$,1563
5908,id_9535,"['French', 'Fast Food', 'Vegetarian Friendly']",$,20
5759,id_7955,"['Cafe', 'Vegetarian Friendly']",$,21
5824,id_396,"['Italian', 'Mediterranean', 'Romana']",$$ - $$$,1199
5955,id_1112,"['French', 'Swiss', 'European']",$$ - $$$,14
5594,id_4063,"['European', 'Diner', 'Czech']",,2
5617,id_349,"['Bar', 'Pub']",$,45
5603,id_1670,"['Italian', 'Turkish', 'Vegetarian Friendly']",,4
5441,id_0,"['Dine With a Local Chef', 'Italian', 'Mediterranean']",$$ - $$$,543
5524,id_359,"['Polish', 'Eastern European', 'Central European']",$$ - $$$,161
5499,id_503,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,167
5578,id_5351,"['Quick Bites', 'British', 'Pub']",$$ - $$$,169
5539,id_2979,"['German', 'Fast Food', 'European']",$,66
5503,id_256,"['African', 'Ethiopian', 'Vegetarian Friendly']",$$ - $$$,158
5565,id_214,"['European', 'Vegetarian Friendly']",$$$$,107
5535,id_5812,['Fast Food'],$,71
5577,id_1019,"['European', 'Healthy', 'Vegetarian Friendly']",$$ - $$$,162
5561,id_5075,['French'],$,37
5704,id_1546,['French'],,23
5187,id_5667,,,
5556,id_326,['Indian'],$$ - $$$,10
5671,id_2291,,$$ - $$$,3
5601,id_454,"['Steakhouse', 'Latin', 'Barbecue']",$$ - $$$,117
5698,id_786,"['Cafe', 'Vegetarian Friendly']",$$ - $$$,24
5586,id_1848,"['German', 'European', 'Central European']",$$ - $$$,77
5778,id_9895,,,5
5770,id_5692,,$$ - $$$,6
5836,id_369,"['International', 'European', 'Scandinavian']",$$ - $$$,212
5729,id_559,"['Austrian', 'European', 'Central European']",$$ - $$$,79
5879,id_85,"['Mediterranean', 'European', 'Greek']",$$ - $$$,203
5850,id_10691,,,3
5878,id_2160,['Japanese'],,4
5918,id_5291,"['Chinese', 'Sushi', 'Asian']",,11
5896,id_5083,,,2
5885,id_2877,,,4
5884,id_580,,$,53
5842,id_2578,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,30
5852,id_2568,"['French', 'Bar', 'International']",$$ - $$$,170
5900,id_16310,['Seafood'],,9
5899,id_2828,,$,17
5847,id_15831,,,2
5843,id_778,"['German', 'Fast Food']",$,43
5851,id_2019,"['Mediterranean', 'Spanish']",$$ - $$$,194
5736,id_2499,"['Cafe', 'Contemporary', 'Vegetarian Friendly']",$$ - $$$,100
5877,id_13936,,,4
5833,id_6218,"['Bar', 'British', 'Pub']",$$ - $$$,30
5845,id_1114,"['European', 'Portuguese']",$$ - $$$,15
5821,id_10239,"['European', 'Healthy', 'Swedish']",$,9
5913,id_781,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']",$,23
5962,id_1478,,,2
5915,id_7733,,$$ - $$$,65
5987,id_1841,['Turkish'],$$ - $$$,3
5954,id_1278,['Deli'],$,11
5976,id_16304,"['Fast Food', 'Healthy', 'Soups']",$,5
5925,id_11231,"['Quick Bites', 'British']",$,15
5374,id_2365,"['Italian', 'Mediterranean', 'Northern-Italian']",$$ - $$$,128
5930,id_544,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,125
5952,id_14700,,,2
5489,id_677,,$,23
5380,id_5589,,,
5323,id_6532,,,
5368,id_5778,,,
5378,id_3031,,,
5540,id_1440,,,
5452,id_3654,"['Peruvian', 'South American']",$$ - $$$,106
5613,id_5898,"['Asian', 'Thai', 'Street Food']",$$ - $$$,12
5461,id_538,"['Italian', 'Seafood', 'Mediterranean']",$$$$,517
5466,id_2267,"['Steakhouse', 'Seafood', 'International']",$$ - $$$,27
5557,id_585,,,
5541,id_16061,,$$ - $$$,6
5974,id_13030,"['Cafe', 'British']",,5
5941,id_8067,['French'],,4
5210,id_945,"['Fast Food', 'Asian', 'Thai']",$,31
5483,id_6531,"['American', 'Bar', 'Grill']",$$ - $$$,109
5525,id_6556,,$,39
5679,id_7252,['Spanish'],$$ - $$$,11
5481,id_927,['Turkish'],$,13
5346,id_10026,,,
5634,id_1513,"['European', 'Czech', 'Central European']",$$ - $$$,73
5790,id_4843,"['Mediterranean', 'Spanish']",$$ - $$$,6
5994,id_1984,"['European', 'Czech']",,1
5864,id_1658,"['Italian', 'Bar', 'Pub']",$,115
5722,id_2763,"['Greek', 'Vegetarian Friendly']",$$ - $$$,40
5960,id_9280,"['Mediterranean', 'Egyptian']",,9
5765,id_3333,"['Italian', 'Mediterranean', 'European']",$$ - $$$,84
5753,id_3037,"['International', 'Barbecue']",$,8
5675,id_1710,"['Cafe', 'Vegetarian Friendly']",$$ - $$$,32
5623,id_13965,['British'],,9
5249,id_5239,"['Russian', 'Vegetarian Friendly']",$$ - $$$,73
5630,id_1981,,,3
5599,id_1313,"['American', 'International', 'Barbecue']",$,5
5715,id_663,,,4
5752,id_302,"['Mediterranean', 'Middle Eastern', 'Vegetarian Friendly']",$$ - $$$,135
5883,id_911,"['Bar', 'British', 'Pub']",$$ - $$$,36
5537,id_12895,"['French', 'European']",$$ - $$$,97
5998,id_13880,,$$ - $$$,4
5730,id_13381,['Indian'],,2
5570,id_1818,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,258
5804,id_713,"['German', 'European', 'Central European']",$$ - $$$,85
5829,id_4447,['Spanish'],$,6
5745,id_696,"['Swiss', 'European', 'Central European']",$$ - $$$,89
5638,id_4916,['Italian'],,32
5956,id_3947,"['Vegetarian Friendly', 'Vegan Options', 'Halal']",$,72
5968,id_2369,"['Chinese', 'Asian', 'Diner']",$$ - $$$,62
5972,id_1627,"['German', 'European', 'Central European']",$,74
5614,id_11596,['African'],$$ - $$$,99
5564,id_362,"['Indian', 'Asian', 'Sri Lankan']",$,38
5347,id_1327,,,
5764,id_1984,"['American', 'Caribbean', 'International']",$$ - $$$,9
5993,id_5826,,,2
5866,id_12970,,,
5680,id_15753,,,
5595,id_6905,,$$$$,3
5312,id_4617,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,38
5889,id_3164,,,
5656,id_1057,"['Quick Bites', 'American', 'Bar']",$,80
5983,id_67,,,
5589,id_3505,"['European', 'Czech', 'Central European']",$$ - $$$,25
5395,id_692,"['Quick Bites', 'American', 'Bar']",$,307
5780,id_5263,"['Bar', 'Pub', 'Romagna']",$,2
5989,id_5231,,,3
5332,id_157,"['Mediterranean', 'European', 'Greek']",$$ - $$$,510
5853,id_2992,"['Chinese', 'Asian', 'Taiwanese']",$,5
5583,id_1769,"['Asian', 'Thai']",$$ - $$$,36
5940,id_80,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,142
5587,id_1590,,$,11
5460,id_1108,,,3
5544,id_1980,"['Italian', 'Lebanese', 'Mediterranean']",$$ - $$$,17
5991,id_6254,['Pizza'],,24
5567,id_5485,"['Moroccan', 'Mediterranean', 'Middle Eastern']",$$ - $$$,72
5455,id_1872,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,478
5572,id_2196,"['International', 'South American', 'Vegetarian Friendly']",$$ - $$$,291
5536,id_1819,"['Italian', 'Mediterranean']",$,113
5495,id_13414,"['Quick Bites', 'Bar', 'British']",$,77
5658,id_832,"['Polish', 'European', 'Eastern European']",$$ - $$$,86
5682,id_752,['Pizza'],,12
5695,id_5250,"['Italian', 'German', 'Mediterranean']",$,1
5782,id_2906,,,3
5646,id_1861,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,48
5685,id_5642,"['Fast Food', 'Mediterranean', 'Barbecue']",$,54
5553,id_5287,"['Chinese', 'Japanese', 'Sushi']",$$ - $$$,41
5688,id_3505,"['Chinese', 'Asian', 'Thai']",$$$$,606
5820,id_2269,"['European', 'Pub', 'Czech']",$,81
5746,id_1092,"['Bar', 'International', 'European']",$$ - $$$,94
5735,id_379,"['French', 'European', 'Wine Bar']",$$ - $$$,158
5700,id_845,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,112
5716,id_3629,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,89
5661,id_11859,,,8
5785,id_1661,"['Italian', 'Mediterranean', 'European']",$$ - $$$,155
5756,id_3026,['Asian'],$$ - $$$,5
5857,id_3366,"['Mediterranean', 'Vegan Options']",$$ - $$$,5
5943,id_1533,,,1
5275,id_962,"['American', 'Bar', 'Pub']",$$ - $$$,62
5904,id_4684,,$$ - $$$,3
5769,id_1365,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,218
5901,id_1340,"['Mediterranean', 'Greek']",,7
5861,id_1664,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,185
5870,id_11888,"['French', 'Mediterranean']",$,3
5805,id_1820,"['Japanese', 'Asian', 'Vegetarian Friendly']",$$$$,120
5949,id_7555,"['Barbecue', 'Street Food']",$$ - $$$,37
5858,id_475,"['Italian', 'Pizza', 'European']",$$ - $$$,53
5984,id_5637,['Mediterranean'],,19
5945,id_4660,['Vietnamese'],$$ - $$$,57
5988,id_2384,"['French', 'Bar', 'European']",$$ - $$$,126
5761,id_1136,['Cafe'],,2
5724,id_999,"['Polish', 'European']",$$ - $$$,27
5898,id_3572,"['Italian', 'Bar', 'Pub']",$,32
5990,id_13692,"['American', 'British']",$,9
5937,id_2185,"['Japanese', 'Asian', 'Thai']",$$ - $$$,39
5220,id_13626,,,
5272,id_742,,,
5637,id_4131,"['Bar', 'Mediterranean', 'Spanish']",$,8
5507,id_1717,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,239
5328,id_4642,,,
5910,id_1427,"['Swiss', 'European']",,3
5602,id_12977,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,53
5593,id_1079,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,428
5732,id_3892,"['Bar', 'Mediterranean', 'European']",$,85
5760,id_1155,"['Italian', 'Pizza', 'Mediterranean']",$,790
5832,id_461,"['French', 'Belgian', 'European']",,251
5787,id_3204,"['Bar', 'Mediterranean', 'Spanish']",$$ - $$$,16
5351,id_4090,"['Bar', 'Pub']",$,40
5423,id_825,['Cafe'],$$ - $$$,14
5957,id_228,"['Vegetarian Friendly', 'Gluten Free Options']",$,321
5482,id_1874,"['Chinese', 'Vegetarian Friendly']",$$ - $$$,58
5633,id_6529,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,44
5590,id_3268,,,
5449,id_6324,,,
5809,id_13863,['Asian'],$,8
5528,id_505,,$,13
5686,id_337,"['French', 'European', 'Wine Bar']",$$ - $$$,71
5458,id_4159,"['Bar', 'Pub']",$,3
5741,id_547,,,
5800,id_1098,,,
5568,id_3086,,,
5669,id_1,,,
5659,id_2381,,,
5979,id_1481,"['Chinese', 'Asian', 'Cantonese']",$$ - $$$,155
5737,id_894,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,9
5409,id_2640,,,
5606,id_3166,,,
5627,id_1418,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,246
5676,id_1403,,,
5801,id_9000,"['Fast Food', 'Street Food']",$,4
5271,id_2043,"['Barbecue', 'Asian', 'Korean']",$$ - $$$,234
5777,id_9026,['French'],,3
5854,id_1238,"['Swiss', 'Vegetarian Friendly']",$$ - $$$,32
5443,id_1412,"['Brazilian', 'Irish', 'Bar']",$,65
5709,id_9314,['Italian'],$$ - $$$,8
5802,id_2226,"['Italian', 'Turkish']",$,7
5830,id_8421,"['Pizza', 'International']",$$ - $$$,54
5897,id_1476,"['Austrian', 'European', 'Vegetarian Friendly']",$$ - $$$,21
5519,id_1407,['European'],$,7
5856,id_11801,,$$ - $$$,44
5576,id_1298,,,1
5886,id_10662,['Spanish'],,1
5795,id_3164,['Italian'],,6
5670,id_1326,"['Chinese', 'Asian', 'Vegetarian Friendly']",$$ - $$$,27
5788,id_2616,"['European', 'Portuguese']",$,9
5947,id_2033,,,3
5718,id_272,"['Italian', 'Mediterranean', 'European']",$$ - $$$,636
5663,id_3134,['Italian'],$,7
5600,id_2492,['Cafe'],$,12
5615,id_9396,"['French', 'Contemporary']",$$ - $$$,10
5914,id_1874,"['French', 'Bar', 'European']",$$ - $$$,197
5490,id_1284,"['American', 'Fast Food', 'Vegetarian Friendly']",$$ - $$$,45
5867,id_1206,"['Bar', 'European', 'Pub']",$,68
5754,id_1226,"['French', 'Bar', 'European']",$$ - $$$,95
5771,id_109,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,1092
5642,id_304,,,
5969,id_2004,"['Japanese', 'Seafood', 'Sushi']",$$ - $$$,13
5942,id_1068,['Greek'],$$ - $$$,1
5822,id_3043,"['Brazilian', 'European', 'Portuguese']",$$ - $$$,15
5554,id_4537,"['Bar', 'British', 'Pub']",$$ - $$$,112
5828,id_264,"['European', 'Wine Bar', 'Central European']",$$ - $$$,282
5977,id_2185,"['Pizza', 'Central European', 'Hungarian']",$,16
5818,id_1884,"['Bar', 'International', 'European']",$$ - $$$,116
5912,id_913,,,
5964,id_6894,,,
5963,id_1933,,,
5749,id_1146,"['Fast Food', 'International', 'Mediterranean']",$,104
5959,id_12800,['Quick Bites'],$,88
5478,id_3397,"['Peruvian', 'Latin', 'Vegetarian Friendly']",$,88
5558,id_2172,"['French', 'Cafe', 'European']",$$ - $$$,236
5720,id_10336,"['French', 'Healthy', 'Gastropub']",$$ - $$$,452
5550,id_6181,"['Spanish', 'Vegetarian Friendly']",$$ - $$$,25
5632,id_784,"['Bar', 'International', 'European']",$,150
5621,id_442,['American'],$$ - $$$,70
5791,id_3188,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$,93
5585,id_2977,"['Moroccan', 'Mediterranean', 'Middle Eastern']",$$ - $$$,78
5739,id_3300,"['Cafe', 'Romana', 'Lazio']",$$ - $$$,242
5728,id_2736,"['Chinese', 'Asian', 'Thai']",$$ - $$$,156
5834,id_2234,"['Chinese', 'Japanese', 'Sushi']",$$ - $$$,60
5823,id_1448,['Indian'],$$ - $$$,52
5948,id_243,"['Pizza', 'European', 'Vegetarian Friendly']",$,247
5726,id_1670,"['Cafe', 'Vegetarian Friendly']",$$ - $$$,18
5887,id_1328,"['German', 'European', 'Central European']",$$ - $$$,27
5810,id_1696,"['Chinese', 'Asian', 'Cantonese']",$$ - $$$,262
5775,id_3295,"['Bar', 'British', 'Pub']",$$ - $$$,488
5387,id_12723,"['Steakhouse', 'Grill']",$$ - $$$,300
5985,id_720,"['American', 'Cafe', 'British']",$,44
5999,id_5990,,$,5
5926,id_1168,['American'],$,11
5906,id_2234,"['Seafood', 'Mediterranean', 'European']",$$ - $$$,82
5997,id_6307,,$$ - $$$,18
5932,id_2390,"['Cafe', 'Healthy', 'Wine Bar']",$,67
5485,id_13637,,$$ - $$$,48
5672,id_13737,"['Bar', 'Pub']",$$ - $$$,25
5982,id_4913,"['Bar', 'Mediterranean', 'European']",$,78
5848,id_9161,"['French', 'Spanish', 'Wine Bar']",$$ - $$$,32
5965,id_1743,"['European', 'Street Food', 'Eastern European']",$,17
5751,id_7669,,,7
5655,id_3413,"['Italian', 'International', 'Vegetarian Friendly']",$$ - $$$,17
5403,id_4733,,,
5651,id_1382,"['Seafood', 'Fast Food', 'European']",$$ - $$$,5
5687,id_625,"['Dutch', 'European', 'Vegetarian Friendly']",$$ - $$$,122
5978,id_3940,"['Bar', 'Cafe', 'Seafood']",$$ - $$$,78
5772,id_535,['Polish'],$$ - $$$,76
5714,id_7420,"['Uzbek', 'Vegetarian Friendly']",$$ - $$$,55
5678,id_779,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,249
5581,id_9235,['Bakeries'],$,51
5690,id_6740,['Italian'],$,29
5706,id_1354,"['Italian', 'Vegetarian Friendly']",$,294
5584,id_1373,"['Asian', 'Thai', 'Vegetarian Friendly']",$$ - $$$,92
5799,id_1128,"['European', 'Scandinavian']",$,10
5654,id_9,"['Slovenian', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,1120
5811,id_11568,"['French', 'European']",$$ - $$$,14
5855,id_1514,['Wine Bar'],$$ - $$$,9
5653,id_617,"['Bar', 'Mediterranean', 'European']",$$ - $$$,44
5692,id_10237,['Italian'],$,8
5812,id_5924,"['French', 'European']",$,147
5734,id_841,"['American', 'Fast Food', 'Barbecue']",$,48
