,Restaurant_id,Cuisine Style,Price Range,Number of Reviews
2228,id_1461,"['Steakhouse', 'Barbecue', 'European']",$$ - $$$,40
2087,id_2594,,,3
2197,id_4455,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,18
2065,id_83,"['Lebanese', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,1290
2225,id_7160,"['Moroccan', 'Mediterranean']",$,12
2086,id_8531,"['Cafe', 'Middle Eastern', 'Halal']",,25
2189,id_1571,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,61
2173,id_1705,"['Italian', 'Seafood', 'Vegetarian Friendly']",$$ - $$$,80
2081,id_11372,['French'],$$ - $$$,21
2101,id_2415,"['Cafe', 'Vegetarian Friendly']",$,20
2138,id_2380,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,95
2167,id_2795,"['Cafe', 'Fast Food', 'Vegetarian Friendly']",$,160
2040,id_3234,,,
2192,id_15367,"['Asian', 'Vietnamese']",$,43
2250,id_1687,"['Italian', 'Pizza', 'European']",$$ - $$$,175
2149,id_2094,"['Italian', 'Wine Bar']",$$ - $$$,65
2247,id_5442,['Spanish'],$$ - $$$,12
2374,id_629,"['Italian', 'European', 'Vegetarian Friendly']",$$$$,48
2348,id_1536,,,5
2360,id_891,['European'],$$ - $$$,21
2338,id_7123,"['Asian', 'Vietnamese']",$,33
2289,id_15350,['Pub'],,10
2367,id_1846,"['American', 'Pizza']",$$ - $$$,34
2363,id_5915,"['French', 'Vegetarian Friendly']",$$ - $$$,54
2371,id_11081,"['Japanese', 'Sushi', 'Asian']",$,22
2370,id_1420,"['Bar', 'British']",$$ - $$$,39
2340,id_6942,"['French', 'Chinese', 'Indian']",$$ - $$$,37
2313,id_3229,['Spanish'],$,40
2321,id_3808,,$,11
2334,id_12963,['Chinese'],$,10
2381,id_4727,['Spanish'],,6
2326,id_7066,"['Bakeries', 'French']",$,25
2341,id_235,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,146
2213,id_3530,['Spanish'],$,13
2249,id_1833,['German'],$$ - $$$,10
2226,id_3433,"['Fast Food', 'Turkish', 'Middle Eastern']",,4
2080,id_1987,"['French', 'European']",$$ - $$$,345
2083,id_3715,"['Indian', 'Asian', 'Fusion']",$$ - $$$,436
2092,id_1212,"['Moroccan', 'Mediterranean', 'Middle Eastern']",$$ - $$$,235
2098,id_1979,['Pub'],$$ - $$$,40
2122,id_869,"['Specialty Food Market', 'Cafe', 'British']",$$ - $$$,33
2215,id_16159,['Italian'],,6
2208,id_2333,"['European', 'Central European', 'Hungarian']",$$ - $$$,412
2102,id_830,"['Mexican', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,1965
2112,id_3716,"['Mediterranean', 'Spanish', 'Fusion']",$$ - $$$,84
2183,id_790,"['Pizza', 'European', 'Portuguese']",$,27
2180,id_1618,['Italian'],,1
2223,id_8589,"['Mediterranean', 'Spanish']",$,19
2216,id_1926,['Japanese'],,5
2312,id_13169,,,9
2241,id_3532,"['Italian', 'International', 'Mediterranean']",$$$$,36
2278,id_4422,,,4
2239,id_8451,['Italian'],$,8
2230,id_945,"['Quick Bites', 'Fast Food']",$,52
2262,id_103,"['Turkish', 'Diner', 'Middle Eastern']",$,165
2114,id_573,"['Greek', 'Vegetarian Friendly']",$,30
2168,id_9429,['French'],,5
2135,id_5051,"['Pizza', 'Pub', 'Vegetarian Friendly']",$$ - $$$,112
2210,id_6981,"['French', 'European']",$,107
2232,id_4564,"['Japanese', 'Sushi', 'Asian']",$$$$,75
2277,id_5472,"['French', 'International', 'Vegetarian Friendly']",$$ - $$$,19
2245,id_4147,"['Italian', 'Pizza']",,14
2219,id_623,"['Irish', 'Bar', 'European']",$$ - $$$,102
2255,id_764,"['Spanish', 'Gluten Free Options']",$$ - $$$,158
2257,id_11918,"['Bar', 'Pub', 'Wine Bar']",$$ - $$$,17
2166,id_2432,"['Dutch', 'European', 'Vegetarian Friendly']",$$ - $$$,987
2248,id_3354,"['Asian', 'Thai', 'Vegetarian Friendly']",$$ - $$$,80
2095,id_732,"['American', 'Fast Food']",$,107
2275,id_500,"['Asian', 'Thai', 'Vegetarian Friendly']",$$ - $$$,131
2261,id_2587,['Spanish'],$$ - $$$,29
2164,id_13823,['Mexican'],,4
2209,id_4448,"['Japanese', 'Sushi', 'Asian']",$,29
2281,id_10570,"['French', 'Bar', 'European']",$$ - $$$,92
2288,id_3031,"['European', 'Czech']",,1
2252,id_741,"['Italian', 'Pizza', 'European']",$$ - $$$,129
2267,id_4432,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,187
2185,id_14994,"['Japanese', 'Sushi', 'Asian']",$,15
2350,id_193,"['Mediterranean', 'Greek', 'Middle Eastern']",$,186
2386,id_6908,,,1
2400,id_9664,,,5
2352,id_5136,"['Bar', 'Spanish', 'Pub']",,12
2347,id_2525,"['Cafe', 'Vegetarian Friendly']",$,18
2351,id_6994,"['Bar', 'Spanish', 'Pub']",,13
2486,id_1351,,$$ - $$$,12
2445,id_13868,"['Dessert', 'French']",$$ - $$$,23
2457,id_1880,"['Turkish', 'Healthy', 'Vegetarian Friendly']",$$ - $$$,1
2119,id_1084,,,
2169,id_1313,['Gluten Free Options'],$$ - $$$,204
2224,id_689,,,
2325,id_904,"['Italian', 'Vegetarian Friendly']",$$ - $$$,26
2385,id_7998,"['Italian', 'Mediterranean']",,1
2336,id_7042,"['Brew Pub', 'Bar', 'British']",$$ - $$$,227
2296,id_5818,,,2
2270,id_6104,,,5
2253,id_6198,,,4
2100,id_769,"['Dessert', 'European', 'Danish']",$,26
2199,id_14884,"['Quick Bites', 'Italian', 'Cafe']",$,76
2187,id_1132,"['Steakhouse', 'Bar', 'British']",$$ - $$$,255
2217,id_2072,"['Indian', 'European', 'Portuguese']",$$ - $$$,3
2184,id_1045,"['Italian', 'Mediterranean', 'European']",$$ - $$$,112
2124,id_2644,['Greek'],$$ - $$$,15
2204,id_5667,['Spanish'],$,13
2106,id_864,,$$ - $$$,18
2176,id_876,['African'],$$ - $$$,28
2163,id_975,"['Cafe', 'European', 'Vegetarian Friendly']",$$ - $$$,21
2220,id_54,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,672
2186,id_62,"['Italian', 'Pizza', 'Seafood']",$,903
2182,id_2555,['Cafe'],$$ - $$$,21
2268,id_26,"['European', 'Swedish', 'Scandinavian']",$$ - $$$,788
2099,id_74,"['Steakhouse', 'Pizza', 'European']",$$ - $$$,809
2177,id_2106,,,9
2178,id_1266,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,78
2088,id_5085,,$$$$,20
2206,id_4029,['American'],$,8
2240,id_1047,,$$ - $$$,6
2131,id_776,"['Italian', 'Pizza', 'European']",$,21
2276,id_4373,"['American', 'Bar', 'Fast Food']",$$ - $$$,83
2279,id_621,"['Italian', 'International', 'European']",$$ - $$$,121
2105,id_4168,['Cafe'],$,12
2207,id_455,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,596
2251,id_263,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,522
2235,id_753,"['Italian', 'Seafood', 'Mediterranean']",$$$$,1118
2366,id_894,"['American', 'Mediterranean', 'Barbecue']",$,8
2293,id_2024,"['Cafe', 'European', 'Portuguese', 'Street Food']",,4
2391,id_3438,['International'],$,2
2355,id_1852,"['Italian', 'Pizza', 'Seafood']",$,164
2308,id_4931,['Healthy'],,9
2346,id_1145,"['International', 'Contemporary', 'Healthy']",$$ - $$$,25
2362,id_351,"['Steakhouse', 'Argentinean', 'South American']",$$ - $$$,319
2297,id_4752,['Italian'],$,44
2310,id_2224,"['Italian', 'Cafe', 'Vegetarian Friendly']",$$ - $$$,135
2392,id_3151,"['Barbecue', 'Turkish']",$$ - $$$,28
2332,id_11975,"['Italian', 'Pizza']",$$ - $$$,32
2316,id_923,"['Mediterranean', 'European', 'Spanish']",$$$$,407
2383,id_509,"['Mediterranean', 'European', 'Greek']",$$ - $$$,35
2330,id_7655,"['Quick Bites', 'Brew Pub', 'Vegetarian Friendly']",$,234
2286,id_35,"['French', 'European']",$$ - $$$,554
2376,id_4599,['Italian'],$,41
2139,id_1338,"['Italian', 'Pizza', 'Mediterranean']",$,160
2319,id_3545,"['Mediterranean', 'Spanish', 'Contemporary']",$$ - $$$,18
2378,id_8526,['Cafe'],,16
2294,id_1187,"['Swiss', 'European', 'Central European']",$$ - $$$,620
2327,id_349,['Italian'],$$ - $$$,66
2379,id_642,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']",$$ - $$$,328
2304,id_3072,['Vegetarian Friendly'],$$ - $$$,84
2314,id_5676,['European'],,2
2337,id_2830,"['Bar', 'European']",$$ - $$$,91
2287,id_1900,,$,33
2377,id_7511,['Spanish'],$$ - $$$,47
2356,id_292,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,4027
2387,id_10624,"['Bar', 'British', 'Pub']",$$ - $$$,101
2329,id_3189,['Spanish'],$$ - $$$,4
2305,id_3931,"['Asian', 'Vietnamese']",$$ - $$$,45
2353,id_2904,"['Italian', 'Mediterranean', 'Spanish']",$,29
2315,id_5229,"['Bar', 'International', 'European']",$$ - $$$,97
2108,id_1130,,,
2359,id_1040,"['Spanish', 'Gluten Free Options']",$$ - $$$,199
2431,id_4159,,,2
2271,id_5921,['French'],$$ - $$$,50
2406,id_3045,"['Vegetarian Friendly', 'Vegan Options']",$,15
2254,id_6538,,$,7
2066,id_8062,,,
2211,id_887,"['Mediterranean', 'Spanish', 'Gluten Free Options']",$$ - $$$,351
2263,id_2148,,$,8
2269,id_2825,"['Italian', 'Deli', 'Vegetarian Friendly']",$,32
2126,id_275,['Portuguese'],$$ - $$$,617
2243,id_13142,['Italian'],$$ - $$$,140
2238,id_150,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,565
2214,id_4181,"['French', 'European', 'Contemporary']",$$ - $$$,140
2160,id_601,"['Japanese', 'Seafood', 'Sushi']",$$$$,209
2284,id_4814,['French'],$$ - $$$,70
2246,id_1018,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,74
2111,id_7859,"['Seafood', 'British', 'Gluten Free Options']",$$ - $$$,149
2231,id_9847,"['Italian', 'Pizza']",$$ - $$$,66
2147,id_4024,"['French', 'Cafe', 'European']",$$ - $$$,163
2171,id_953,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,261
2158,id_2033,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,30
2144,id_469,"['Cafe', 'British', 'Scottish']",$,70
2096,id_737,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,128
2196,id_1755,,,
2125,id_2843,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,118
2443,id_817,,,14
2404,id_707,"['Italian', 'Vegetarian Friendly', 'Vegan Options']",$,283
2677,id_5692,,,1
2343,id_5214,"['Italian', 'Bar']",$$ - $$$,5
2344,id_506,"['Brew Pub', 'Bar', 'European']",$$ - $$$,49
2437,id_5338,"['Italian', 'Fast Food']",$$ - $$$,19
2191,id_1227,,,
2242,id_1395,,,
2205,id_3097,,,
2258,id_4773,"['Quick Bites', 'Fast Food', 'European']",$,122
2181,id_527,"['European', 'British', 'Deli']",$$ - $$$,2046
2260,id_1177,['Cafe'],$$ - $$$,18
2283,id_1435,,,
2233,id_2640,,,1
2264,id_273,"['Austrian', 'European', 'Central European']",$$ - $$$,235
2797,id_2175,,,
2157,id_356,"['Specialty Food Market', 'Seafood', 'European']",,11
2128,id_973,"['Fast Food', 'Turkish', 'Middle Eastern']",$,35
2282,id_1112,"['European', 'Central European', 'Hungarian']",$$ - $$$,26
2145,id_1281,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']",$,24
2156,id_6287,['Italian'],$$ - $$$,27
2162,id_92,"['American', 'Steakhouse', 'Fast Food']",$$ - $$$,598
2141,id_5697,"['Asian', 'Thai', 'Vietnamese']",$,58
2154,id_6998,"['French', 'European']",$$ - $$$,132
2152,id_359,"['French', 'Contemporary', 'Fusion']",$$$$,794
2136,id_2164,,,3
2212,id_10634,"['Japanese', 'Sushi']",$,15
2399,id_2838,"['Belgian', 'European']",$$ - $$$,19
2324,id_9511,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,38
2117,id_206,"['French', 'European', 'Diner']",$$ - $$$,273
2357,id_5288,"['Cafe', 'Spanish']",$,9
2299,id_5871,['French'],$,70
2345,id_6727,['British'],$$ - $$$,93
2307,id_538,"['Lebanese', 'Mediterranean']",$$ - $$$,20
2369,id_1291,['Pub'],$,66
2380,id_1060,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,87
2318,id_1887,"['Gastropub', 'Vegetarian Friendly']",$$ - $$$,45
2290,id_3807,"['French', 'European', 'Healthy']",$$ - $$$,166
2361,id_3889,"['Chinese', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,131
2322,id_6998,"['Italian', 'Pizza', 'Fast Food']",$,24
2398,id_44,"['American', 'Bar', 'Vegetarian Friendly']",$$ - $$$,574
2333,id_4173,"['Italian', 'Bar', 'Cafe']",$$ - $$$,36
2384,id_5480,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,16
2259,id_1235,,,
2419,id_151,"['Swiss', 'European', 'Contemporary']",$$ - $$$,94
2464,id_597,"['Moroccan', 'Middle Eastern', 'Vegetarian Friendly']",$$ - $$$,555
2423,id_692,"['Bar', 'Pub']",$$ - $$$,191
2455,id_192,"['Mexican', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,994
2459,id_8274,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,18
2444,id_7011,"['French', 'British']",$$ - $$$,96
2465,id_3614,"['Spanish', 'Vegetarian Friendly']",$$ - $$$,45
2454,id_2898,"['Italian', 'Mediterranean', 'Romana']",$$ - $$$,326
2426,id_12499,,$$ - $$$,24
2436,id_2961,['Cafe'],,1
2165,id_5735,,,
2303,id_7988,['Pub'],$,50
2494,id_1776,"['European', 'Central European', 'Hungarian']",,11
2577,id_1073,"['Diner', 'Healthy', 'Street Food']",$,11
2607,id_2537,"['Dutch', 'Bar', 'European', 'Pub']",,13
2692,id_1384,"['German', 'European', 'Central European']",$$ - $$$,40
2613,id_2577,['Middle Eastern'],,2
2575,id_2253,"['Greek', 'Vegetarian Friendly']",$$ - $$$,26
2584,id_4221,['Italian'],$$ - $$$,11
2328,id_3683,"['Indian', 'Vegetarian Friendly']",$$ - $$$,15
2440,id_3280,"['Spanish', 'Vegetarian Friendly', 'Gluten Free Options']",$$ - $$$,56
2468,id_1107,"['Chinese', 'Asian', 'Thai']",,11
2556,id_371,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,144
2179,id_7941,,,35
2311,id_371,"['Italian', 'Mediterranean', 'European']",$$$$,109
2150,id_6543,"['Lebanese', 'Mediterranean', 'Middle Eastern']",$$ - $$$,94
2133,id_749,"['Quick Bites', 'American', 'Fast Food']",$,192
2107,id_1236,"['Italian', 'Pizza', 'Seafood']",$$ - $$$,673
2104,id_1045,"['Irish', 'Cafe', 'European']",$$ - $$$,21
2110,id_119,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,663
2115,id_6185,['African'],$$ - $$$,12
2103,id_755,"['German', 'Swiss', 'European']",$,21
2130,id_6063,"['Lebanese', 'Pizza', 'Mediterranean']",$$ - $$$,37
2203,id_128,"['French', 'Irish', 'European']",$$ - $$$,1267
2274,id_129,"['Contemporary', 'Hungarian', 'Vegetarian Friendly']",$$ - $$$,1841
2273,id_963,"['American', 'Vegetarian Friendly']",$$ - $$$,402
2302,id_338,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,203
2151,id_1416,,,
2422,id_1999,"['European', 'Czech']",,1
2410,id_250,"['Bar', 'European', 'Vegetarian Friendly']",$$ - $$$,146
2402,id_1643,['Greek'],$$ - $$$,79
2471,id_1015,"['Swiss', 'Cafe', 'European']",$$ - $$$,11
2435,id_1552,"['Japanese', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,17
2439,id_843,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']",$,28
2452,id_4172,"['British', 'Vegetarian Friendly', 'Gluten Free Options']",$$$$,565
2418,id_849,"['French', 'European']",$$ - $$$,1103
2427,id_5126,"['Italian', 'Mediterranean', 'Barbecue']",$$ - $$$,146
2373,id_259,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,313
2375,id_1513,['Pizza'],$$ - $$$,32
2415,id_1013,"['Chinese', 'Japanese', 'Sushi']",$,176
2121,id_10418,,,
2491,id_2827,"['Italian', 'Pizza', 'Vegetarian Friendly']",$,50
2810,id_3975,,$,10
2198,id_8748,,,
2174,id_2802,,,
2244,id_566,['Vegetarian Friendly'],$$ - $$$,27
2159,id_6621,"['Bar', 'British', 'Pub']",$$ - $$$,180
2256,id_2103,"['Bar', 'Pub']",$$ - $$$,41
2142,id_4586,,,
2143,id_558,"['Cafe', 'European', 'Danish']",$$ - $$$,34
2823,id_1279,,,
2664,id_1885,['Indian'],,4
2728,id_1380,['Japanese'],$$ - $$$,42
2403,id_206,"['Bar', 'Cafe']",$$ - $$$,135
2323,id_900,"['Austrian', 'European', 'Central European']",$$ - $$$,163
2365,id_3037,,,46
2505,id_216,"['Irish', 'Cafe', 'European']",$$ - $$$,521
2161,id_11300,"['Cafe', 'British', 'Contemporary']",$$ - $$$,13
2146,id_8151,"['Italian', 'Pizza']",$$ - $$$,7
2094,id_307,"['French', 'European', 'Vegetarian Friendly']",$$$$,805
2036,id_4721,,,
2134,id_1937,"['French', 'Cafe', 'Vegetarian Friendly']",$,92
2412,id_400,"['International', 'Wine Bar', 'Vegetarian Friendly']",,9
2473,id_3872,"['Italian', 'Bar', 'Pizza']",$$ - $$$,57
2407,id_1565,"['Italian', 'Mediterranean', 'European']",$$ - $$$,59
2469,id_11351,"['French', 'European']",$$ - $$$,11
2467,id_2326,"['Italian', 'Mediterranean', 'European']",$$ - $$$,247
2450,id_8393,"['Barbecue', 'Turkish', 'Greek']",$,75
2485,id_206,"['Seafood', 'Mediterranean', 'Spanish']",$$$$,766
2478,id_2159,"['Dutch', 'International', 'European']",$$ - $$$,12
2448,id_825,"['Quick Bites', 'Cafe', 'Fast Food']",$,263
2726,id_1706,"['French', 'Mediterranean', 'Spanish']",$$ - $$$,120
2484,id_10479,['Vegetarian Friendly'],$,8
2413,id_1760,"['French', 'European', 'Contemporary']",$$ - $$$,845
2490,id_4888,"['French', 'Healthy']",$$ - $$$,70
2405,id_216,"['Japanese', 'Seafood', 'Sushi']",$$ - $$$,311
2561,id_11949,['European'],,8
2658,id_12133,['Chinese'],,6
2683,id_1638,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,167
2266,id_4621,,,
2739,id_6781,"['Wine Bar', 'Vegetarian Friendly']",$$ - $$$,33
2694,id_4582,"['Cafe', 'Vegetarian Friendly']",$,19
2508,id_1605,"['Dutch', 'Bar', 'Cafe']",$$ - $$$,53
2631,id_3978,"['Mediterranean', 'Spanish']",$,14
2306,id_125,"['French', 'Brew Pub', 'Bar']",$$ - $$$,254
2828,id_708,['Japanese'],,98
2774,id_1068,"['Swiss', 'Bar', 'Cafe']",$$ - $$$,6
2674,id_7121,['French'],,10
2221,id_5363,,,
2731,id_12196,"['Mediterranean', 'Turkish', 'Middle Eastern', 'Vegetarian Friendly']",,9
2194,id_2563,,,
2725,id_5403,['French'],$$ - $$$,74
2756,id_1032,"['Italian', 'Pizza', 'Mediterranean']",$,450
2804,id_15555,"['Mexican', 'Latin', 'South American']",$$ - $$$,115
2915,id_3249,,,1
2889,id_3421,['Cafe'],,4
2599,id_7796,,$$ - $$$,15
2390,id_10997,['French'],$$ - $$$,35
2234,id_177,"['Polish', 'European', 'Eastern European']",$,441
2364,id_2649,,,
2408,id_1088,,,
2382,id_3767,,,
2574,id_6220,,,4
2659,id_782,"['Italian', 'Pizza', 'Mediterranean']",$,176
2629,id_959,"['Swiss', 'European', 'Grill']",$,12
2660,id_1427,['Cafe'],,4
2636,id_734,"['Mediterranean', 'European', 'Deli']",$$ - $$$,91
2560,id_5637,,,8
2667,id_458,['French'],,3
2702,id_13375,"['Cafe', 'British']",$$ - $$$,57
2670,id_379,"['Asian', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,167
2475,id_802,,$,46
2446,id_4763,,,2
2633,id_2863,"['European', 'Czech']",,11
2489,id_236,"['Bar', 'Barbecue', 'European']",$$ - $$$,37
2434,id_1236,['Pub'],$$ - $$$,3
2727,id_5634,['Spanish'],$,10
2488,id_347,"['European', 'Vegetarian Friendly']",$$ - $$$,47
2460,id_2201,"['American', 'Fast Food', 'Street Food']",$,26
2416,id_1008,"['German', 'Vegetarian Friendly']",$$ - $$$,28
2433,id_1226,"['Asian', 'Malaysian', 'Vegetarian Friendly']",$,127
2461,id_5321,"['Italian', 'Cafe', 'Fast Food']",$,39
2481,id_7699,"['Japanese', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,112
2487,id_1298,"['French', 'Steakhouse', 'Swiss']",$$ - $$$,93
2666,id_5181,"['Italian', 'Mediterranean', 'European']",$$ - $$$,202
2368,id_658,['Pub'],$,47
2695,id_29,"['Contemporary', 'Scandinavian', 'Danish']",$$$$,634
2449,id_2488,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,64
2458,id_254,"['Bar', 'European', 'Pub']",$$ - $$$,77
2803,id_13183,,,46
2451,id_7424,"['Spanish', 'Gluten Free Options']",$$ - $$$,938
2466,id_6410,"['Lebanese', 'Mediterranean', 'Middle Eastern']",$,20
2802,id_562,['Bar'],$$ - $$$,123
2751,id_1803,"['Italian', 'Vegetarian Friendly']",$,35
2553,id_8879,['Pizza'],,2
2904,id_8069,['Spanish'],,11
2148,id_14891,,,
2854,id_15305,"['Irish', 'Bar', 'British']",$$ - $$$,21
2860,id_828,"['European', 'Soups', 'Central European']",$$ - $$$,234
2829,id_11863,"['Middle Eastern', 'Persian']",$$ - $$$,19
2285,id_4393,,,
2891,id_4277,['Italian'],$,12
2718,id_3756,"['Indian', 'Asian', 'Balti']",$$ - $$$,1710
2602,id_1130,['Cafe'],,3
2227,id_430,"['German', 'Vegetarian Friendly']",$$ - $$$,340
2388,id_4515,['Italian'],,7
2784,id_1114,"['Italian', 'European', 'Central European']",$$ - $$$,17
2339,id_1808,,,
2700,id_1013,,,
2585,id_1400,,,
2512,id_2190,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$,21
2593,id_953,['French'],,27
2568,id_39,"['Italian', 'Vegan Options']",$$ - $$$,415
2463,id_715,"['Italian', 'Pizza', 'International']",$$ - $$$,271
2515,id_2626,"['Italian', 'Seafood', 'Mediterranean']",$,69
2442,id_3838,"['American', 'Pizza']",,11
2462,id_681,"['Brazilian', 'South American']",$$ - $$$,155
2951,id_2020,,,
2590,id_833,"['Vietnamese', 'Vegetarian Friendly']",$$ - $$$,29
2592,id_1283,"['French', 'European', 'Vegetarian Friendly']",$,113
2708,id_6628,['Fast Food'],,3
2342,id_11265,"['French', 'Gastropub']",$$ - $$$,16
2429,id_501,"['Italian', 'International', 'Mediterranean']",$$ - $$$,1732
2492,id_8799,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,42
2657,id_10034,"['Mediterranean', 'Barbecue', 'Turkish']",$$ - $$$,42
2648,id_1386,"['French', 'Cafe', 'Fast Food']",$,14
2555,id_5129,['Italian'],,12
2514,id_3884,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,103
2637,id_8537,"['American', 'International']",,11
2869,id_452,['Steakhouse'],$$ - $$$,65
2671,id_8066,['Spanish'],$,220
2959,id_2010,"['Irish', 'Bar', 'European']",$,89
2844,id_1350,['Japanese'],,4
2909,id_3255,"['Austrian', 'European']",,5
2534,id_606,"['Bar', 'International', 'European']",$$ - $$$,206
2331,id_360,,,
2690,id_3758,"['Peruvian', 'South American']",,75
2722,id_3389,['Italian'],,2
2805,id_6837,"['Mediterranean', 'European', 'Spanish']",$,187
2785,id_3935,"['Bar', 'European', 'Central European']",$$ - $$$,169
2938,id_13876,['Asian'],,11
2397,id_4485,,,
2453,id_414,,,
2914,id_3053,"['Bar', 'British', 'Pub']",$$ - $$$,177
2933,id_1641,['Italian'],$$ - $$$,189
2598,id_471,"['Cafe', 'European', 'Portuguese']",$,71
2965,id_7712,"['American', 'Fast Food']",$,103
2620,id_1012,"['French', 'Steakhouse', 'European']",$$ - $$$,193
2596,id_9803,,,
2531,id_4374,,,
2812,id_1905,"['Italian', 'Mediterranean', 'Vegetarian Friendly']",$$ - $$$,26
2438,id_3122,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,180
2604,id_92,"['American', 'Bar', 'International']",$$ - $$$,125
2615,id_2354,"['Fast Food', 'European', 'Soups']",$$ - $$$,37
2447,id_2428,"['Dessert', 'European']",$$ - $$$,75
2401,id_5243,,$,36
2498,id_3150,"['Asian', 'Indonesian', 'Vegetarian Friendly']",$$ - $$$,126
2483,id_5288,"['Italian', 'European', 'Vegetarian Friendly']",$$ - $$$,27
2472,id_5290,"['Italian', 'Pizza']",$,10
2430,id_258,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,412
2309,id_1402,"['Dutch', 'Seafood', 'International']",$$ - $$$,225
2470,id_6055,"['Mediterranean', 'Spanish']",$,46
2116,id_673,,,
2688,id_1910,"['Irish', 'Cafe']",$$ - $$$,127
2877,id_6073,"['Mediterranean', 'Spanish']",$$ - $$$,12
2836,id_5974,,$,13
2782,id_2015,"['Austrian', 'Diner', 'Vegetarian Friendly']",$$ - $$$,17
2850,id_266,['Mediterranean'],,599
2875,id_1619,"['Indian', 'Asian', 'Bangladeshi']",$$ - $$$,634
2908,id_13441,"['Quick Bites', 'American', 'Fast Food']",$,167
2862,id_8118,['Italian'],$$ - $$$,6
2861,id_5502,['Chinese'],$$ - $$$,43
2833,id_418,['Soups'],$,11
2424,id_4614,"['Italian', 'Mediterranean', 'European']",$$ - $$$,83
2920,id_1724,['Cafe'],$$ - $$$,27
2396,id_7919,,,
2853,id_1179,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,142
2652,id_2405,,,1
